0	88.5	9.141196e-05
0	89.5	0.0005726308
25	87.7	1.326456e-05
25	87.9	2.074731e-05
25	88.1	3.403778e-05
25	88.3	5.412253e-05
25	88.5	8.041943e-05
25	88.5	8.345689e-05
25	88.7	0.0001172814
25	88.9	0.0001662528
25	89.1	0.0002315111
25	89.3	0.000316351
25	89.5	0.0004332922
25	89.9	0.001060551
50	88.5	7.110794e-05
50	89.5	0.000365328
75	88.5	6.577549e-05
75	89.5	0.0003116413
100	87.7	1.024889e-05
100	87.9	1.673024e-05
100	88.1	2.522414e-05
100	88.3	3.980329e-05
100	88.5	6.114328e-05
100	88.7	8.715349e-05
100	88.9	0.000121323
100	89.1	0.0001641802
100	89.3	0.0002154905
100	89.5	0.0002850118
100	89.5	0.0002872929
100	89.9	0.0004894015
150	88.5	5.32202e-05
150	89.5	0.0002374336
200	88.5	4.558033e-05
200	89.5	0.0001976484
300	88.5	3.915343e-05
300	89.5	0.0001441653
